,date,like,view,tag,content
828,2022-06-05,좋아요 141개,조회 0회,"['#진상이다..', '#극장구경', '#범죄도시2']",손석 구씨 보고 흥분해서고기를 냉수마찰하듯 때려 붓다 결국 체함..#진상이다..#극장구경#범죄도시2
829,2022-06-05,좋아요 5개,조회 0회,"['#데이트', '#범죄도시2', '#칼국수거리', '#금비', '#은비', '#하양', '#까망', '#노랑']",#데이트 #범죄도시2 #칼국수거리 #금비 #은비 #하양 #까망 #노랑
830,2022-06-05,좋아요 12개,조회 0회,"['#선선한날씨', '#일산라페스타', '#범죄도시2', '#호수공원가로수길', '#뷰카페']",선선한 날씨 넘 쥬아 ☁️#선선한날씨 #일산라페스타 #범죄도시2 #호수공원가로수길 #뷰카페
831,2022-06-05,좋아요 11개,조회 0회,"['#20220605', '#광복롯데시네마', '#범죄도시2', '#나도봤다', '#데이트3년만👋엄마아빠만와서']",#20220605#광복롯데시네마 #범죄도시2 #나도봤다#데이트3년만👋엄마아빠만와서 미안해근데 좋은건 어쩌지😅
832,2022-06-05,좋아요 11개,조회 0회,"['#범죄도시2', '#손석구님', '#마동석님', '#좋았어오늘']",극장님~~~~ 얼마만인가요😍😍좋다 좋아❤❤👄👄우리둘다 눈감고 귀막고 웃고 무한반복ㅋㅋ#범죄도시2 #손석구님 무서워요#마동석님 싸울때는 눈뜰수있음#좋았어오늘
833,2022-06-05,좋아요 34개,조회 0회,"['#영화관', '#극장데이트🎬', '#CGV', '#한국영화', '#범죄도시2', '#잔인한영화', '#범죄도시2_꿀잼', '#남편과둘이서', '#남편과함께👫', '#남편과데이트', '#영화보기', '#연휴즐기기✌🏻️', '#올만에팝콘']",남편과 영화관 데이트 🎬🎬🎬🍿도 먹고 ☕️도 마시며 코로나는 잊고 우리 둘이~~❤️❤️#영화관 #극장데이트🎬 #CGV #한국영화 #범죄도시2 #잔인한영화 #범죄도시2_꿀잼 #남편과둘이서 #남편과함께👫 #남편과데이트 #영화보기 #연휴즐기기✌🏻️ #올만에팝콘 🍿
834,2022-06-05,좋아요 0개,조회 120회,"['#손석구', '#마동석', '#염미정', '#ㅋㅋㅋ', '#범죄도시2', '#무대인사']",.범죄도시2 무대인사#손석구 #마동석 #염미정 #ㅋㅋㅋ#범죄도시2 #무대인사
835,2022-06-05,좋아요 12개,조회 0회,"['#🇰🇷220605요즘GUCCI', '#선명한손톱자국_빼박🤣❤❤❤', '#부부스타그램', '#럽스타그램', '#일상스타그램', '#부부', '#일상', '#요리스타그램', '#집밥', '#홈쿡', '#맛있다그램', '#마늘쫑고기볶음밥', '#범죄도시2', '#220605', '#석식', '#어제보다', '#오늘더💕']",#🇰🇷220605요즘GUCCI 보다 핫한 GUSSI 손석구님이 출연한'범죄도시2'를 보고왔어요.옴뫄왤케 잔인한 장면이 많아요😱짝꿍씨 팔짱을 끼고 보는데짝꿍씨도 연신 움찔움찔놀려줄 요량으로👩 오구오구 무셔웠떠여?👦 니가 손톱으로 움켜잡았잖아👉👈#선명한손톱자국_빼박🤣❤❤❤#부부스타그램 #럽스타그램 #일상스타그램 #부부 #일상#요리스타그램 #집밥 #홈쿡#맛있다그램 #마늘쫑고기볶음밥#범죄도시2#220605 #석식#어제보다 #오늘더💕
836,2022-06-05,좋아요 15개,조회 0회,"['#주안', '#cgv', '#범죄도시2', '#마동석❤️', '#손석구😍']",.나만 못 보나햇네ㅎㅎ좋다 리클라이너ㅎㅎ...#주안#cgv#범죄도시2#마동석❤️ #손석구😍
837,2022-06-05,좋아요 11개,조회 0회,"['#구미', '#범죄도시2', '#장어뺑뺑이돌다', '#정성육회웨이팅']",#구미#범죄도시2 #장어뺑뺑이돌다 간집이라 이름이 기억이 안나네 ㅋㅋ(갑자기 장어 먹겠다고어디까지 가니 😑 )#정성육회웨이팅 1시간 한듯... 사장뉨 완전친절  ㅋㅋㅋ육회조아~  맛있따 😊기본으로나오는 소고기무국이👍
838,2022-06-05,좋아요 4개,조회 0회,"['#개봉예정작✅', '#브로커', '#칸영화제', '#고레에다히로카즈', '#송강호', '#강동원', '#배두나', '#아이유', '#이주영', '#현재상영중', '#현재상영작', '#범죄도시', '#범죄도시2', '#쥬라기월드', '#쥬라기월드도미니언', '#극장판', '#포켓몬스터', '#포켓몬스터dp기라티나와하늘의꽃다발쉐이미']",🎥6월 2주차 상영 영화 안내🌸(06/08 ~ 06/14)#개봉예정작✅#브로커#칸영화제 #고레에다히로카즈 #송강호 #강동원 #배두나 #아이유 #이주영 #현재상영중 #현재상영작#범죄도시 #범죄도시2#쥬라기월드 #쥬라기월드도미니언 #극장판 #포켓몬스터 #포켓몬스터dp기라티나와하늘의꽃다발쉐이미
839,2022-06-05,좋아요 1개,조회 0회,"['#친구방문', '#언제봐도좋음', '#오랜친구', '#맛있는음식', '#범죄도시2']",친구 보러 먼길와준 친구!!고마웡😍#친구방문 #언제봐도좋음 #오랜친구 #맛있는음식 #범죄도시2
840,2022-06-05,좋아요 7개,조회 0회,"['#나도봤다', '#범죄도시2', '#재밌다', '#문화생활', '#영화한번보기힘드네']",영화관을 5년만인가 6년만인가... 기억도 가물가물🤣🤣🤣🤣🤣애둘 일찍 재우고 후딱가서 보고오기!재밌네~~ 재밌어👍👍#나도봤다 #범죄도시2 #재밌다#문화생활 #영화한번보기힘드네
841,2022-06-05,좋아요 9개,조회 0회,"['#영화관데이트', '#CGV', '#범죄도시2', '#첫영화관데이트🎬', '#꺄', '#신나신나', '#인천', '#주안', '#현이랑💛🧡❤']",#영화관데이트 #CGV #범죄도시2 #첫영화관데이트🎬 #꺄 #신나신나 #인천 #주안 #현이랑💛🧡❤ 사귀고서 2년만에 영화관 데이투다 소리 잘 지르는 나에게 현이와 마지막 영화관 데이트가 아니길.....하하하하
842,2022-06-05,좋아요 21개,조회 0회,[],":)아버님 생신축하하는날💕🎉🥰주문과 함께 빠르게 나오는 음식들,미리 예약해둬서 룸에서 편안히 맛있게 먹었다😋👍🏻(신기하게 사람들 계속 와서 깜놀, 맛집인가봄)어제는 쥬라기월드,오늘은 어머님 아버님과 범죄도시보러🍿(강하게 크고 있는 우리포니다😅)"
843,2022-06-05,좋아요 27개,조회 0회,"['#전망좋은카페', '#가는날이장날', '#하필날씨흐림', '#그래도바다보니좋네', '#범죄도시2', '#드디어봤다', '#손석구❤️', '#마동석👍', '#박지환배우님', '#최고최고', '#너무웃겨', '#니내누군지아니', '#하얼빈장첸이야', '#🤣🤣🤣', '#또보고싶다', '#울동네맛집', '#포항초장집', '#막회무침', '#요즘핫하다는', '#얼그레이하이볼', '#난역시소주파', '#일상스타그램']",💙#전망좋은카페 #가는날이장날 #하필날씨흐림 #그래도바다보니좋네 #범죄도시2 #드디어봤다 #손석구❤️ #마동석👍 #박지환배우님 #최고최고 #너무웃겨 #니내누군지아니 #하얼빈장첸이야 #🤣🤣🤣 #또보고싶다 #울동네맛집 #포항초장집 #막회무침 #요즘핫하다는 #얼그레이하이볼 #난역시소주파 #일상스타그램
844,2022-06-05,좋아요 36개,조회 0회,"['#주말고흥작은영화관', '#순천', '#신대cgv', '#범죄도시2', '#쥬라기월드도미니언', '#오늘은', '#우리집에서', '#파자마파티', '#대환장파티', '#고흥', '#우리집']",#주말고흥작은영화관 매진으로 인해순천까지ㅋ얼마만에 보는 영화이고얼마만에 도시에서 보는 영화인지~우리는 먹기위해영화를 보러 간것인가🤣다르긴 다르다팝콘이ㅋㅋㅋㅋㅋㅋ#순천#신대cgv#범죄도시2 #쥬라기월드도미니언 #오늘은#우리집에서#파자마파티#대환장파티#고흥#우리집
845,2022-06-05,좋아요 28개,조회 0회,"['#혼영스타그램', '#범죄도시2']",마동석이 마동석했고배우 손석구님의 강해상 연기에 소름 돋음피부 시커먼 덩어리가 머리는 길어가지고 어린이용 핑쿠우산 쓰고 다니니까 사람들이 쳐다봄......괜찮아 난 관종이니까....#혼영스타그램 #범죄도시2
846,2022-06-05,좋아요 10개,조회 0회,"['#헤어질결심👏👏👏👏', '#cgv', '#박해일', '#탕웨이', '#박찬욱', '#이정현', '#광고', '#배우', '#천만배우', '#명품배우', '#영화', '#스크린', '#극장', '#범죄도시2']",6월의 영화 🎥 #헤어질결심👏👏👏👏#cgv#박해일#탕웨이#박찬욱#이정현#광고#배우#천만배우#명품배우#영화#스크린#극장#범죄도시2
847,2022-06-05,좋아요 30개,조회 0회,"['#카이막', '#두번시킴😂', '#최근먹은음식중에젤맛있오', '#😚', '#쥬라기월드3', '#범죄도시2']",#카이막#두번시킴😂 #최근먹은음식중에젤맛있오#😚#쥬라기월드3 이랑 #범죄도시2 도 클리어😎
848,2022-06-05,좋아요 35개,조회 0회,"['#범죄도시2', '#CGV', '#리클라이너좌석👍', '#몇년만에영화관', '#팝콘', '#다함께영화관', '#너무재미있다']",드디어 우리도 CGV...#범죄도시2 #CGV #리클라이너좌석👍#몇년만에영화관 #팝콘 #다함께영화관 #너무재미있다
849,2022-06-05,좋아요 31개,조회 0회,['#범죄도시2'],2년4개월 만에 극장에서 영화를꽉찬 모르는 사람들과 웃는 재미 ㅋ오랜만이라 더 재미있었음2가 더 재미 있을 수도 있네 😆👍#범죄도시2
850,2022-06-05,좋아요 12개,조회 0회,"['#셀린언니일상', '#요즘영화관은요', '#범죄도시2출산', '#조조영화', '#범죄도시2', '#피치는친정찬스', '#종종부부만의시간은필수에요', '#하지만잔인한컨텐츠들은좀그만나와줬음해요', '#제발']","#셀린언니일상#요즘영화관은요#범죄도시2출산 후 첨으로 그러니까 백년 만에 영화 🎞 그것도 무려 #조조영화 를 저희집 아저씨랑 손붙잡고 (아니 전날부터 아프셔서 제가 모시고) 다녀왔어요.다들 칭찬하던 #범죄도시2 🎞근데 영화금액 언제 이렇게 올랐나요? (조조할인을 받아도 성인 11,000원이라늬 😂) 물론 영화 시작되니 금액은 다 잊혀졌…. 1. 와, 마동석이라서 할 수 있는 연기, 좋아좋아2. 으………. 너무 잔인해……..3. 손석구? 진짜 사이코 패스 같이 연기를 잘하네…..? 누구지? 뭐? 해방일지? 구씨? 와 잘생겼다… 필모 좀 봐야겠네로 마무리 된 백년 만의 CGV 영화관 방문기 😆🤤💕#피치는친정찬스 #종종부부만의시간은필수에요 #하지만잔인한컨텐츠들은좀그만나와줬음해요#제발"
851,2022-06-05,좋아요 13개,조회 0회,"['#범죄도시2', '#신림역', '#4차까지', '#스티거사진', '#추억소환', '#상도동']",캠핑대신2박3일캠핑처럼놀기2박중 다같이버스타고가서 영화보기4차까지하고 복귀#범죄도시2 #신림역 #4차까지#스티거사진 #추억소환 #상도동
852,2022-06-05,좋아요 388개,조회 0회,"['#범죄도시2', '#손석구', '#손폭스', '#이름만봐도설렘', '#마음섞구손석구@aboentertainment']",#범죄도시2#손석구 #손폭스#이름만봐도설렘#마음섞구손석구@aboentertainment 영화상영중 촬영은 불법입니다영화사에 허락문의해놓은 상태이고문제가된다면 바로 영상 삭제하겠습니다
853,2022-06-05,좋아요 517개,조회 0회,"['#손석구', '#범죄도시2', '#범죄도시2무대인사', '#범도2무대인사', '#손석구무대인사', '#손석구무인', '#손석구배우', '#배우손석구', '#seokku', '#sukku', '#나의해방일지', '#구자경', '#myliberationnotes', '#jtbcdrama', '#디피', '#dp', '#넷플릭스추천', '#넷플릭스', '#넷플드라마', '#임지섭', '#netflix', '#netflixoriginal', '#드라마추천', '#범죄도시', '#범죄도시2', '#강해상', '#마동석', '#마석도', '#메가박스', '#씨지브이', '#씨네큐']",뽀송뽀송 백설기 구❤️#손석구 #범죄도시2 #범죄도시2무대인사 #범도2무대인사 #손석구무대인사 #손석구무인 #손석구배우 #배우손석구 #seokku #sukku #나의해방일지 #구자경 #myliberationnotes #jtbcdrama #디피 #dp #넷플릭스추천 #넷플릭스 #넷플드라마 #임지섭 #netflix #netflixoriginal #드라마추천 #범죄도시 #범죄도시2 #강해상 #마동석 #마석도 #메가박스 #씨지브이 #씨네큐
854,2022-06-05,좋아요 12개,조회 0회,"['#럽스타그램', '#범죄도시2', '#내아임다', '#cgv']",#럽스타그램 #범죄도시2 #내아임다 #cgv
855,2022-06-05,좋아요 12개,조회 0회,"['#메가박스상암', '#범죄도시2', '#한강', '#따릉이']",☁️.동네 한바퀴체력 개복치는여행보단 소확행.#메가박스상암#범죄도시2#한강 #따릉이
856,2022-06-05,좋아요 27개,조회 0회,"['#영화보자', '#범죄도시2']",ㅈ ㅏㅂ ㅌ ㅏㅇ #영화보자 #범죄도시2
857,2022-06-05,좋아요 78개,조회 0회,"['#범죄도시2', '#안산성수미술관']",3년 연애 하면서 보는 첫 영화데이트 #범죄도시2 #안산성수미술관 데이트❤️ 나만 냠냠 지표는 입맛만 쩝쩝😋
858,2022-06-05,좋아요 12개,조회 0회,"['#오늘의영화🎬', '#요즘핫한영화', '#범죄영화', '#액션영화', '#범죄도시2', '#마블리마동석', '#마동석', '#손석구', '#손석구무서워', '#최귀화', '#박지환', '#허동원', '#하준배우님', '#정재광배우', '#박지영배우님', '#긴장감백배', '#스펙타클', '#흥미진진한전개', '#배우들의열연', '#꿀잼영화']",나도 봤다.요즘 핫하다는 범죄도시2.전작인 범죄도시1은 안봐서 스토리는 모르지만 오늘 범죄도시2는 한시도 눈을 떼지 못할 긴장감의 연속과 스펙타클한 시원시원한 전개는 흥미진진하지만 너무 폭력적이고 너무 잔인하다.물론 조폭이 등장하는 범죄관련 영화지만 잔인한 장면은 덜 나왔으면 하는 아쉬움이 든다.물론 스토리의 생동감을 표현하려면 어느 정도의 잔인함은 있겠지만 잔인한 장면들이 덜 나왔으면 하는 아쉬움이 생긴다.우리들의 영원한 마블리 마동석의 거침 없는 액션은 작품의 재미를 더하는 재미요소로 작용한다.물론 폭력적이긴 하지만 작품의 재미를 감안하고 봐야겠지만.......손석구는 미우새에 한 번 게스트로 나온 걸 봤었는데 평소엔 나긋나긋한 착한 사람인 거 같은데 범죄도시2에선 악랄하고 잔인한 빌런 킬러로 등장한다.근데 평소엔 이렇게 착한 사람이 영화에선 이렇게 잔인한 살인마로 나오다니 손석구 정말 너무 무서웠다.😱근데 손석구는 너무 무섭다는 느낌이 들 정도로 살인마 연기를 한치의 어설픔 없이 연기력으로 생동감 넘치고 리얼하게 너무 잘 표현해냈다.마동석하고 손석구하고 그들도 그들이지만 주연이고 조연이고 할 거 없이 다들 연기력이 너무 돋보였다.배우들의 열연이 영화의 재미를 더하는 요소가 되었다.#오늘의영화🎬 #요즘핫한영화 #범죄영화 #액션영화 #범죄도시2 #마블리마동석 #마동석 #손석구 #손석구무서워 #최귀화 #박지환 #허동원 #하준배우님 #정재광배우 #박지영배우님 #긴장감백배 #스펙타클 #흥미진진한전개 #배우들의열연 #꿀잼영화
859,2022-06-05,좋아요 25개,조회 0회,"['#범죄도시2', '#상암메가박스', '#심야영화', '#컴포트관', '#애용예정', '#영화관에서', '#치맥']",얼마만에 영화관📽마동석이 곧 장르다#범죄도시2 #상암메가박스 #심야영화 #컴포트관 #애용예정 #영화관에서 #치맥
860,2022-06-05,좋아요 35개,조회 0회,"['#주말', '#데이트', '#부부스타그램❤️']",☆잊을만 하면 그 맛이 생각나서 오는 온더보더양이 적어보여도 먹고나면 항상 배 터지는 곳배터지게 먹고 범죄도시2 보고 장 보고 알차게 보낸 하루오랜만에 영화관에서 영화보니 너무 좋잖아😭#주말 #데이트 #부부스타그램❤️
861,2022-06-05,좋아요 3개,조회 0회,"['#범죄도시2', '#마동석', '#손석구', '#최귀화', '#박지환', '#허동원', '#하준', '#정재광', '#이상용감독작품']",.이쯤 되면 그냥 슈퍼히어로 영화네#범죄도시2 #마동석 #손석구 #최귀화 #박지환 #허동원 #하준 #정재광 #이상용감독작품
862,2022-06-05,좋아요 31개,조회 0회,['#범죄도시2'],#범죄도시2 👍
863,2022-06-05,좋아요 13개,조회 0회,"['#범죄도시2', '#movie', '#koreanmovie', '#theaterfood', '#popcorn']",#범죄도시2 #movie #koreanmovie #theaterfood #popcorn Good movie 🎥 and great popcorn 🍿. No subtitles but we can understand killings. The reality of the story line was more gruesome than the movie. Sat next to a girl that was hiding in her mom’s bosom during those parts.
864,2022-06-05,좋아요 14개,조회 0회,[],결혼기념일♡ 벌써 결혼한지 1년이 되었다니... 믿기지 않아...어제는 을왕리가고 오늘은 범죄도시2 영화보고 스테이크까지 너무 행복해~ 💕
865,2022-06-05,좋아요 12개,조회 0회,"['#쇼호스트임시연', '#오메킴', '#범죄도시2', '#키스틱', '#아프리카tv범죄도시2']","#쇼호스트임시연 X #오메킴 X #범죄도시2 X #키스틱 #아프리카tv범죄도시2 영화권과 함께청춘간식 키스틱을 라이브커머스방송했어요♥︎아프리카tv에서 라이브커머스라니!!!덕분에 폐급비서, 임가락, 임삐걱 별명을 얻었네여...🥹예능처럼 진행해 너무 재밌었어서한시간이 뚝딱 지나갔다는!!!도핑테스트는 거절합니다.많은 구매 감사드립니다.🫰🏻🌹✨아담이랑 야메킴(쎄오) 한시간동안 둘 다 지켜주려한 마음 방송중에도고대로 느껴져서 고마웠구 고생 많았댜울 쇼호스트 애정합니다!그리구 역시나 오메킴님... 방송 너무 잘 아셔... 아닜 너무 잘하셔!!!🥹🌹최선을 다해주시구 잘해주시기까지하셔서 감사해요!라라스테이션 식구들 잠 못자며 다들 고생 많았어요... 우리 진쨔 아이디어뱅크들이햐진쨔 쨩이야 쨩♥︎@lalastations_official @be_yourself_00 @im.hyerin_ @di___tto @gom_jinsama @한승수PD님"
866,2022-06-05,좋아요 32개,조회 0회,"['#손석구', '#범죄도시2', '#나의해방일지', '#팬아트', '#손석구팬아트', '#아이패드드로잉', '#드로잉', '#그림스타그램', '#그림계정', '#그림쟁이', '#artwork', '#artist', '#drawing', '#draw', '#ipaddrawing', '#ipad', '#artstagram']",오랜만에 손풀기 ✨✨@sonsukku ...#손석구 #범죄도시2 #나의해방일지 #팬아트 #손석구팬아트 #아이패드드로잉 #드로잉 #그림스타그램 #그림계정 #그림쟁이 #artwork #artist #drawing #draw #ipaddrawing #ipad #artstagram
867,2022-06-05,좋아요 13개,조회 0회,"['#cgv', '#cgv부천', '#현대백화점중동점', '#범죄도시2', '#슬세권', '#현백', '#팝콘', '#스무디킹']",오랜만에 슬세권 기분 만끽아내가 영화보고 싶다는 말에 오랜만에 심야영화를 ㅎㅎ팝콘과 함께 겁나 오랜만에 먹는스무디킹 #cgv #cgv부천 #현대백화점중동점 #범죄도시2 #슬세권 #현백 #팝콘 #스무디킹 @gracelee_90
868,2022-06-05,좋아요 18개,조회 0회,"['#자동차극장', '#범죄도시2', '#오랜만에극장']",오랜만에 영화관 데이뚜이젠  둘이 아닌 셋이서👨‍👩‍👦비록 내가 생각했던 그림은 아니었지만이정도면 나름 선방했다잠 잘줄 알았는데안자고 같이 영화보고계속 차에서 놀아버리는 아들😑#자동차극장#범죄도시2#오랜만에극장
869,2022-06-05,좋아요 40개,조회 0회,[],주말일상🙃
870,2022-06-05,좋아요 2개,조회 0회,"['#범죄도시2', '#cgv', '#한밤영화']",🖤#범죄도시2 #cgv #한밤영화
871,2022-06-05,좋아요 9개,조회 0회,"['#즐거운주말💕', '#수유cgv', '#어제날씨좋았는데', '#혼자영화보기🎬', '#범죄도시2', '#꿀잼', '#마동석님짱', '#오늘은날씨흐림☁️☁️', '#쌀쌀한날씨', '#팔로우', '#좋아요', '#수유', '#상봉', '#마라탕', '#실타래우유팥빙수', '#팥빙수', '#사가정']",#즐거운주말💕 ❤️ #수유cgv #어제날씨좋았는데 #혼자영화보기🎬 #범죄도시2 #꿀잼 #마동석님짱 👍 #오늘은날씨흐림☁️☁️ #쌀쌀한날씨 #팔로우 #좋아요 #수유 #상봉 #마라탕 #실타래우유팥빙수 #팥빙수 #사가정 어제오늘 상봉사가정♡
872,2022-06-05,좋아요 23개,조회 0회,"['#첫줄안녕..울~', '#민기', '#영화', '#유아스타그램', '#육아맘', '#육아소통', '#아들스타그램', '#아들바보맘', '#내사랑💕', '#내보물💎', '#❤️', '#일상그램', '#주말데이트', '#범죄도시2', '#고딩소통', '#워킹맘', '#줌마소통', '#좋아요']",#첫줄안녕..울~#민기 랑 데이트중~~~오랜만에 #영화 보러 왔어요~~#유아스타그램 #육아맘 #육아소통 #아들스타그램 #아들바보맘 #내사랑💕 #내보물💎 #❤️ #일상그램 #주말데이트#범죄도시2 #고딩소통 #워킹맘 #줌마소통 #좋아요
873,2022-06-05,좋아요 514개,조회 0회,"['#손석구', '#범죄도시2', '#범죄도시2무대인사', '#범도2무대인사', '#손석구무대인사', '#손석구무인', '#손석구배우', '#배우손석구', '#seokku', '#sukku', '#나의해방일지', '#구자경', '#myliberationnotes', '#jtbcdrama', '#디피', '#dp', '#넷플릭스추천', '#넷플릭스', '#넷플드라마', '#임지섭', '#netflix', '#netflixoriginal', '#드라마추천', '#범죄도시', '#범죄도시2', '#강해상', '#마동석', '#마석도', '#메가박스', '#씨지브이', '#씨네큐']",나 너 좋아하네 진짜.. #손석구 #범죄도시2 #범죄도시2무대인사 #범도2무대인사 #손석구무대인사 #손석구무인 #손석구배우 #배우손석구 #seokku #sukku #나의해방일지 #구자경 #myliberationnotes #jtbcdrama #디피 #dp #넷플릭스추천 #넷플릭스 #넷플드라마 #임지섭 #netflix #netflixoriginal #드라마추천 #범죄도시 #범죄도시2 #강해상 #마동석 #마석도 #메가박스 #씨지브이 #씨네큐
874,2022-06-05,좋아요 72개,조회 0회,"['#범죄도시2', '#오발탄대치점', '#양념소갈비냠냠', '#맨날맨날', '#코엑스', '#만만한곳']",축🎊쌍둥이 생일🎂코엑스가서 영화보고밥먹고 케익~즐거웠어😍 축하해🥰. #범죄도시2 #오발탄대치점 #양념소갈비냠냠 #맨날맨날 #코엑스 #만만한곳
875,2022-06-05,좋아요 452개,조회 0회,"['#손석구', '#범죄도시2', '#범죄도시2무대인사', '#범도2무대인사', '#손석구무대인사', '#손석구무인', '#손석구배우', '#배우손석구', '#seokku', '#sukku', '#나의해방일지', '#구자경', '#myliberationnotes', '#jtbcdrama', '#디피', '#dp', '#넷플릭스추천', '#넷플릭스', '#넷플드라마', '#임지섭', '#netflix', '#netflixoriginal', '#드라마추천', '#범죄도시', '#범죄도시2', '#강해상', '#마동석', '#마석도', '#메가박스', '#씨지브이', '#씨네큐']",패완얼의 표본..🦊❤️#손석구 #범죄도시2 #범죄도시2무대인사 #범도2무대인사 #손석구무대인사 #손석구무인 #손석구배우 #배우손석구 #seokku #sukku #나의해방일지 #구자경 #myliberationnotes #jtbcdrama #디피 #dp #넷플릭스추천 #넷플릭스 #넷플드라마 #임지섭 #netflix #netflixoriginal #드라마추천 #범죄도시 #범죄도시2 #강해상 #마동석 #마석도 #메가박스 #씨지브이 #씨네큐
876,2022-06-05,좋아요 13개,조회 0회,"['#주말', '#몇년만에영화관', '#다들봤다는', '#범죄도시2', '#드뎌봤다', '#집앞극장좋구나', '#자주가야겠다']",.나도 봤다#주말 #몇년만에영화관 #다들봤다는 #범죄도시2 #드뎌봤다#집앞극장좋구나 #자주가야겠다
877,2022-06-05,좋아요 298개,조회 0회,"['#손석구', '#범죄도시2', '#범죄도시2무대인사', '#범도2무대인사', '#손석구무대인사', '#손석구무인', '#손석구배우', '#배우손석구', '#seokku', '#sukku', '#나의해방일지', '#구자경', '#myliberationnotes', '#jtbcdrama', '#디피', '#dp', '#넷플릭스추천', '#넷플릭스', '#넷플드라마', '#임지섭', '#netflix', '#netflixoriginal', '#드라마추천', '#범죄도시', '#범죄도시2', '#강해상', '#마동석', '#마석도', '#메가박스', '#씨지브이', '#씨네큐']",진짜 군인 시절 석구#손석구 #범죄도시2 #범죄도시2무대인사 #범도2무대인사 #손석구무대인사 #손석구무인 #손석구배우 #배우손석구 #seokku #sukku #나의해방일지 #구자경 #myliberationnotes #jtbcdrama #디피 #dp #넷플릭스추천 #넷플릭스 #넷플드라마 #임지섭 #netflix #netflixoriginal #드라마추천 #범죄도시 #범죄도시2 #강해상 #마동석 #마석도 #메가박스 #씨지브이 #씨네큐
878,2022-06-05,좋아요 10개,조회 0회,"['#5개월아기', '#소띠아기', '#소띠맘', '#뒤집기', '#되집기', '#자부타임', '#범죄도시2', '#손석구넘나멋쩌🤩']","D+177외할무니 보러왔는데 새로운 기술 선보여주네? 뒤집어서 입 앙다물기랑 두손두발, 네발? 로 분유먹기 ㅋㅋ오랫만에 자부타임으로 범죄도시2도 삼선슬리퍼 끌고 나가서 보고 아쥬 좋았어!!앞으로도 안울고 잘 있어줘🙈#5개월아기#소띠아기#소띠맘#뒤집기#되집기#자부타임#범죄도시2#손석구넘나멋쩌🤩"
879,2022-06-05,좋아요 7개,조회 0회,"['#영화', '#롯데시네마', '#범죄도시2', '#마동석', '#마석도', '#강해상']",오랜만 영화팝콘 먹으면서 영화본게 언제인지..범죄도시2#영화 #롯데시네마 #범죄도시2 #마동석 #마석도 #강해상
880,2022-06-05,좋아요 21개,조회 0회,"['#간만에영화데이트🎬', '#범죄도시2', '#설렘😍']",이게 얼마만의 극장이냐😛엄마찬스👍...#간만에영화데이트🎬 #범죄도시2 #설렘😍
881,2022-06-05,좋아요 0개,조회 0회,"['#movie', '#범죄도시2', '#2022may22']",#movie #범죄도시2 A Coooool movie that deserves 10 million viewers! I wanna watch it again soon :) #2022may22
882,2022-06-05,좋아요 191개,조회 0회,['#범죄도시2'],깐부랑 영화 #범죄도시2
883,2022-06-05,좋아요 39개,조회 0회,"['#영화데이트', '#짝꿍이랑', '#범죄도시2', '#일상', '#얼마만의영화니', '#메가박스', '#맛저', '#저녁스타그램', '#밤마실', '#서가앤쿡', '#한상', '#저녁데이트', '#부부스타그램']",짝꿍이랑 오랜만에 데이트👩‍❤️‍👨#영화데이트#짝꿍이랑 ........#범죄도시2#일상#얼마만의영화니#메가박스#맛저#저녁스타그램#밤마실#서가앤쿡#한상#저녁데이트 #부부스타그램
884,2022-06-05,좋아요 487개,조회 0회,"['#범죄도시2', '#손석구', '#피지컬', '#구씨', '#강해상', '#현웃터짐', '#유머스타그램', '#개꿀잼', '#재미스타그램', '#아하하', '#재밌다', '#힐링글', '#웃으면복이와요', '#꿀잼', '#존잼', '#재미난다', '#핵잼', '#웃겨', '#ㅋㅋㅋ']",사람들이 은근히 모르는손석구 피지컬ㄷㄷ.진짜 개치인다ㅠㅠㅠ......#범죄도시2 #손석구 #피지컬 #구씨 #강해상 #현웃터짐 #유머스타그램#개꿀잼 #재미스타그램 #아하하 #재밌다 #힐링글 #웃으면복이와요 #꿀잼 #존잼 #재미난다 #핵잼 #웃겨 #ㅋㅋㅋ
885,2022-06-05,좋아요 14개,조회 0회,"['#3박4일동안', '#3일이나', '#심야데이트', '#신혼때로돌아간기분', '#데이트', '#쀼', '#아가는', '#시부모님찬스', '#늦잠은덤🙂', '#몇년만에', '#영화관인지', '#코로나도한몫', '#범죄도시2', '#꿀잼', '#대구연경cgv', '#신혼부부', '#15개월아기', '#육아중']",시댁오면 좋은 점!.#3박4일동안 #3일이나 #심야데이트 #신혼때로돌아간기분 #데이트 #쀼 #아가는 #시부모님찬스 #늦잠은덤🙂 #몇년만에 #영화관인지 #코로나도한몫 #범죄도시2 #꿀잼 #대구연경cgv #신혼부부 #15개월아기 #육아중
886,2022-06-05,좋아요 33개,조회 0회,"['#소소한행복', '#소소한일상', '#범죄도시2', '#데이트']",꽃집 창업 계획중인 다섯째이모 만나 사업차미팅하고 (?) 요즘 핫한 범죄도시2 보러~ 내일 가게 쉬는 날이라 여유로운 저녁을 보내는 중 ☺️ 모서방이 핸드폰액정과 케이스도 새로 바까줘서 핸드폰 바뀐 기분은 덤~♥️ #소소한행복#소소한일상#범죄도시2#데이트
887,2022-06-05,좋아요 7개,조회 0회,"['#범죄도시2', '#남편이랑데이트']",올만에 영화♡#범죄도시2 #남편이랑데이트
